Zone Identifier;GL Account Code;Cost Center Code;Cognos Account
"MEX";"60004300";"210C8A1680";"404000"
"MEX";"60004300";"210C9300C0";"405301"
"MEX";"60004300";"210CA20750";"405102"
"MEX";"60004300";"210CA21450";"405102"
"MEX";"60004300";"210CA22350";"405102"
"MEX";"60004300";"210CA307C0";"405301"
"MEX";"60004300";"210CA312C0";"405301"
"MEX";"60004300";"210CA323C0";"405301"
"MEX";"60004300";"210CA400C0";"405301"
"MEX";"60004300";"210CAA2090";"404001"
"MEX";"60004300";"210CAJ0570";"405618"
"MEX";"60004300";"210CB20450";"405102"
"MEX";"60004300";"210CBA0380";"404000"
"MEX";"60004300";"210CC304C0";"405301"
"MEX";"60004300";"210CC80090";"404001"
"MEX";"60004300";"210CD300C0";"405301"
"MEX";"60004300";"210CE302C0";"405301"
"MEX";"60004300";"210CEA0290";"404001"
"MEX";"60004300";"210CF20250";"405102"
"MEX";"60004300";"210CF20950";"405102"
"MEX";"60004300";"210CF300C0";"405301"
"MEX";"60004300";"210CG20550";"405102"
"MEX";"60004300";"210CG308C0";"405301"
"MEX";"60004300";"210CH20050";"405102"
"MEX";"60004300";"210CH304C0";"405301"
"MEX";"60004300";"210CHA0090";"404001"
"MEX";"60004300";"210CI20050";"405102"
"MEX";"60004300";"210CI400C0";"405301"
"MEX";"60004300";"210CIA0290";"404001"
"MEX";"60003128";"210CK305C0";"405301"
"MEX";"60003128";"210CL300C0";"405301"
"MEX";"60003128";"210CM100C0";"405301"
"MEX";"60003128";"210CM303C0";"405301"
"MEX";"60003128";"210CM307C0";"405301"
"MEX";"60003128";"210CN307C0";"405301"
"MEX";"60003128";"210CO304C0";"405301"
"MEX";"60003128";"210CO307C0";"405301"
"MEX";"60003128";"210CO311C0";"405301"
"MEX";"60003128";"210CO318C0";"405301"
"MEX";"60003128";"210CP305C0";"405301"
"MEX";"60003128";"210CQ300C0";"405301"
"MEX";"60003128";"210CQ309C0";"405301"
"MEX";"60003128";"210CQ316C0";"405301"
"MEX";"60003128";"210CR306C0";"405301"
"MEX";"60003128";"210CS300C0";"405301"
"MEX";"60003128";"210CS308C0";"405301"
"MEX";"60003128";"210CS313C0";"405301"
"MEX";"60003128";"210CS323C0";"405301"
"MEX";"60003128";"750T1E00C0";"405301"
"MEX";"60003143";"190N3101C0";"405301"
"MEX";"60003143";"190N3C03A0";"405000"
"MEX";"60003143";"190N3D11A0";"405000"
"MEX";"60003143";"190N3D24A0";"405000"
"MEX";"60003143";"190N3H49A0";"405000"
"MEX";"60003143";"190N5439C0";"405301"
"MEX";"60003143";"190N5D06A0";"405000"
"MEX";"60003143";"190N5D24A0";"405000"
"MEX";"60003143";"190ND439C0";"405301"
"MEX";"60003143";"190NE938C0";"405301"
"MEX";"60003143";"190NED06A0";"405000"
"MEX";"60003143";"190NED23A0";"405000"
"MEX";"60003143";"190NEE43A0";"405000"
"MEX";"60003143";"190NEH49A0";"405000"
"MEX";"60003143";"210C3A0290";"404001"
"MEX";"60003143";"210C580090";"404001"
"MEX";"60003143";"210CF20030";"402102"
"MEX";"60003143";"570U13C6C0";"405301"
"MEX";"60003143";"750KFN00A0";"405000"
"MEX";"60003143";"750T1E00C0";"405301"
"MEX";"60003143";"750T5E00C0";"405301"
"MEX";"60003143";"880OB905C0";"405301"
"MEX";"60003148";"190N3439C0";"405301"
"MEX";"60003148";"51021396C0";"405301"
"MEX";"60003148";"570U13C5C0";"405301"
"MEX";"60003148";"590I1DV3C0";"405301"
"MEX";"60003149";"190N1C04A0";"405000"
"MEX";"60003149";"190N3C03A0";"405000"
"MEX";"60003149";"190N5D31A0";"405000"
"MEX";"60003149";"190N7C05A0";"405000"
"MEX";"60003149";"190N9C03A0";"405000"
"MEX";"60003149";"190N9I50A0";"405000"
"MEX";"60003149";"190NBD33A0";"405000"
"MEX";"60003149";"590I1D22A0";"405000"
"MEX";"60003149";"690K1E33A0";"405000"
"MEX";"60003149";"690K2E06A0";"405000"
"MEX";"60003149";"750K9I00A0";"405000"
"MEX";"60003149";"750KGI00A0";"405000"
"MEX";"60003149";"750T2N00A0";"405000"
"MEX";"60003149";"750T3N00A0";"405000"
"MEX";"60003149";"X11211050C";"405301"
"MEX";"60003150";"190N3D33A0";"405000"
"MEX";"60003150";"190N5D31A0";"405000"
"MEX";"60003150";"190N7D33A0";"405000"
"MEX";"60003150";"190ND439C0";"405301"
"MEX";"60003150";"190NDD33A0";"405000"
"MEX";"60003150";"210C120450";"405102"
"MEX";"60003150";"210C1304C0";"405301"
"MEX";"60003150";"210C2A0190";
"MEX";"60003150";"210C520050";"405102"
"MEX";"60003150";"210C5323C0";"405301"
"MEX";"60003150";"210C720050";"405102"
"MEX";"60003150";"210C820050";"405102"
"MEX";"60003150";"210CA21150";"405102"
"MEX";"60003150";"210CC20050";"405102"
"MEX";"60003150";"210CE20050";"405102"
"MEX";"60003150";"210CF300C0";"405301"
"MEX";"60003150";"210CI20350";"405102"
"MEX";"60003150";"210CL20050";"405102"
"MEX";"60003150";"210CL20450";"405102"
"MEX";"60003150";"210CL304C0";"405301"
"MEX";"60003150";"210CO21850";"405102"
"MEX";"60003150";"210CQ20950";"405102"
"MEX";"60003150";"210CR20050";"405102"
"MEX";"60003150";"210CS20050";"405102"
"MEX";"60003150";"210CS21150";"405102"
"MEX";"60003150";"220C120050";"405102"
"MEX";"60003150";"660K6I52A0";"405000"
"MEX";"60003150";"690K2E33A0";"405000"
"MEX";"60003150";"750T1N00A0";"405000"
"MEX";"60003150";"750T3M00A0";"405000"
"MEX";"60003150";"880OBD33A0";"405000"
"MEX";"60003152";"110NID97C0";"405301"
"MEX";"60003152";"190N7337C0";"405301"
"MEX";"60003152";"190ND337C0";"405301"
"MEX";"60003152";"210C1300C0";"405301"
"MEX";"60003152";"210C5300C0";"405301"
"MEX";"60003152";"210C8300C0";"405301"
"MEX";"60003152";"210CC300C0";"405301"
"MEX";"60003152";"210CF300C0";"405301"
"MEX";"60004306";"210C4300C0";"405301"
"MEX";"60004306";"210C6300C0";"405301"
"MEX";"60004306";"210C9300C0";"405301"
"MEX";"60004306";"210CAA0090";"404001"
"MEX";"60004306";"210CD300C0";"405301"
"MEX";"60004306";"210CG300C0";"405301"
"MEX";"60004306";"210CI400C0";"405301"
"MEX";"60004306";"210CJA0090";"404001"
"MEX";"60004306";"210CM300C0";"405301"
"MEX";"60004306";"210CO300C0";"405301"
"MEX";"60004306";"210CS300C0";"405301"
"MEX";"60004306";"440H8300C0";"405301"
"MEX";"60004306";"580R14H8C0";"405301"
"MEX";"60004306";"690K2337C0";"405301"
"MEX";"60004306";"750T3600C0";"405301"
"MEX";"60004306";"880OB403C0";"405301"
"MEX";"60004307";"210C220030";"402102"
"MEX";"60004307";"210C420030";"402102"
"MEX";"60004307";"210C620030";"402102"
"MEX";"60004307";"210C820030";"402102"
"MEX";"60004307";"210CA20030";"402102"
"MEX";"60004307";"210CA21530";"402102"
"MEX";"60004307";"210CB20330";"402102"
"MEX";"60004307";"210CC300C0";
"MEX";"60004307";"210CF20030";"402102"
"MEX";"60004307";"210CH20330";"402102"
"MEX";"60004307";"210CH21030";"402102"
"MEX";"60004307";"210CI20030";"402102"
"MEX";"60004307";"210CI20250";
"MEX";"60004307";"210CJ20030";"402102"
"MEX";"60004307";"210CM20030";"402102"
"MEX";"60004307";"210CO20030";"402102"
"MEX";"60004307";"210CP304C0";
"MEX";"60004307";"210CQ300C0";
"MEX";"60004307";"210CR21F30";"402102"
"MEX";"60004307";"390L2N0620";"402101"
"MEX";"60004311";"190N1439C0";"405301"
"MEX";"60004311";"190N5337C0";"405301"
"MEX";"60004311";"190ND938C0";"405301"
"MEX";"60004311";"210C1301C0";"405301"
"MEX";"60004311";"210C4100C0";"405301"
"MEX";"60004311";"210C4600C0";"405301"
"MEX";"60004311";"210C6302C0";"405301"
"MEX";"60004311";"210C9600C0";"405301"
"MEX";"60004311";"210CE300C0";"405301"
"MEX";"60004311";"210CE305C0";"405301"
"MEX";"60004311";"210CG306C0";"405301"
"MEX";"60004311";"210CGÑ11C";"405301"
"MEX";"60004311";"210CH300C0";"405301"
"MEX";"60004311";"210CI300C0";"405301"
"MEX";"60004311";"210CI600C0";"405301"
"MEX";"60004311";"210CM300C0";"405301"
"MEX";"60004311";"210CQ100C0";"405301"
"MEX";"60004311";"210CQ400C0";"405301"
"MEX";"60004311";"210CS300C0";"405301"
"MEX";"60004311";"210CS313C0";"405301"
"MEX";"60004311";"570CMAJ7C0";"405301"
"MEX";"60004311";"A106J300C0";"405301"
"MEX";"60004312";"";
"MEX";"60004312";"210C2A0080";"404000"
"MEX";"60004312";"210C3A0080";"404000"
"MEX";"60004312";"210C7A0080";"404000"
"MEX";"60004312";"210C9A0180";"404000"
"MEX";"60004312";"210CA80090";"404001"
"MEX";"60004312";"210CAA2980";"404000"
"MEX";"60004312";"210CCA0080";"404000"
"MEX";"60004312";"210CGA0180";"404000"
"MEX";"60004312";"210CGA0680";"404000"
"MEX";"60004312";"210CGA0890";"404001"
"MEX";"60004312";"210CIA0090";"404001"
"MEX";"60004312";"210CJA0080";"404000"
"MEX";"60004312";"210CMA0080";"404000"
"MEX";"60004312";"210CMA0690";"404001"
"MEX";"60004312";"210COA0080";"404000"
"MEX";"60004312";"210CQA0990";"404001"
"MEX";"60004312";"210CSA0080";"404000"
"MEX";"60004312";"210CSA2180";"404000"
"MEX";"60004312";"210CUA0080";"404000"
"MEX";"60004315";"190N7439C0";"405301"
"MEX";"60004315";"190N9337C0";"405301"
"MEX";"60004315";"190NE337C0";"405301"
"MEX";"60004315";"210C2300C0";"405301"
"MEX";"60004315";"210C6300C0";"405301"
"MEX";"60004315";"210C6400C0";"405301"
"MEX";"60004315";"210C8312C0";"405301"
"MEX";"60004315";"210CA300C0";"405301"
"MEX";"60004315";"210CB300C0";"405301"
"MEX";"60004315";"210CF309C0";"405301"
"MEX";"60004315";"210CG300C0";"405301"
"MEX";"60004315";"210CG400C0";"405301"
"MEX";"60004315";"210CH314C0";"405301"
"MEX";"60004315";"210CI302C0";"405301"
"MEX";"60004315";"210CK305C0";"405301"
"MEX";"60004315";"210CL300C0";"405301"
"MEX";"60004315";"210CN300C0";"405301"
"MEX";"60004315";"210CP300C0";"405301"
"MEX";"60004315";"210CQ100C0";"405301"
"MEX";"60004315";"210CR300C0";"405301"
"MEX";"60004315";"210CR307C0";"405301"
"MEX";"60004315";"210CR600C0";"405301"
"MEX";"60003164";"210C7309C0";"405301"
"MEX";"60003164";"210C7312C0";"405301"
"MEX";"60003164";"210C8300C0";"405301"
"MEX";"60003164";"210CA20050";"405102"
"MEX";"60003164";"210CAA0090";"404001"
"MEX";"60003164";"210CC300C0";"405301"
"MEX";"60003164";"210CDA0090";"404001"
"MEX";"60003164";"210CE20250";"405102"
"MEX";"60003164";"210CF20050";"405102"
"MEX";"60003164";"210CF20550";"405102"
"MEX";"60003164";"210CF21050";"405102"
"MEX";"60003164";"210CG20050";"405102"
"MEX";"60003164";"210CG20750";"405102"
"MEX";"60003164";"210CG300C0";"405301"
"MEX";"60003164";"210CG307C0";"405301"
"MEX";"60003164";"210CG310C0";"405301"
"MEX";"60003164";"210CGA0590";"404001"
"MEX";"60003164";"210CGA0890";"404001"
"MEX";"60003164";"210CH20450";"405102"
"MEX";"60003164";"210CH20750";"405102"
"MEX";"60003164";"210CH22050";"405102"
"MEX";"60003164";"210CH303C0";"405301"
"MEX";"60003164";"210CH308C0";"405301"
"MEX";"60003164";"210CI20050";"405102"
"MEX";"60003164";"210CI305C0";"405301"
"MEX";"60003164";"210CJ20050";"405102"
"MEX";"60003164";"210CJ300C0";"405301"
"MEX";"60003164";"210CJ304C0";"405301"
"MEX";"60003164";"210CJ309C0";"405301"
"MEX";"60003164";"210CK20650";"405102"
"MEX";"60003164";"210CK302C0";"405301"
"MEX";"60003164";"210CL300C0";"405301"
"MEX";"60003164";"210CLA0090";"404001"
"MEX";"60003164";"210CLA0490";"404001"
"MEX";"60003164";"210CMA0390";"404001"
"MEX";"60003164";"210CMA0690";"404001"
"MEX";"60003164";"210CN303C0";"405301"
"MEX";"60003164";"210CO20350";"405102"
"MEX";"60003164";"210CQ21150";"405102"
"MEX";"60003164";"210CQ21650";"405102"
"MEX";"60003164";"210CS22150";"405102"
"MEX";"60003165";"190NDD11A0";"405000"
"MEX";"60003165";"660K6I52A0";"405000"
"MEX";"60003165";"660k6I52A0";"405000"
"MEX";"60003166";"210C5A0090";"404001"
"MEX";"60003166";"210C6305C0";"405301"
"MEX";"60003166";"210C6313C0";"405301"
"MEX";"60003166";"210CCA0590";"404001"
"MEX";"60003166";"210CE305C0";"405301"
"MEX";"60003166";"210CH300C0";"405301"
"MEX";"60003166";"210CH306C0";"405301"
"MEX";"60003166";"210CH310C0";"405301"
"MEX";"60003166";"210CJ300C0";"405301"
"MEX";"60003166";"210CKA0090";"404001"
"MEX";"60003166";"210CL304C0";"405301"
"MEX";"60003166";"210CLA0290";"404001"
"MEX";"60003166";"210CQA0990";"404001"
"MEX";"60003167";"210C2A0090";"404001"
"MEX";"60003167";"210C4300C0";"405301"
"MEX";"60003167";"210C4303C0";"405301"
"MEX";"60003167";"210C520050";"405102"
"MEX";"60003167";"210C520550";"405102"
"MEX";"60003167";"210C521250";"405102"
"MEX";"60003167";"210C521550";"405102"
"MEX";"60003167";"210C522250";"405102"
"MEX";"60003167";"210C620050";"405102"
"MEX";"60003167";"210C620650";"405102"
"MEX";"60003167";"210C620950";"405102"
"MEX";"60003167";"210C621550";"405102"
"MEX";"60003167";"210C720450";"405102"
"MEX";"60003167";"210C7306C0";"405301"
"MEX";"60003167";"210C7309C0";"405301"
"MEX";"60003167";"210C7313C0";"405301"
"MEX";"60003167";"210CD300C0";"405301"
"MEX";"60003167";"210CE20250";"405102"
"MEX";"60003167";"210CF20250";"405102"
"MEX";"60003167";"210CG20550";"405102"
"MEX";"60003167";"210CG20950";"405102"
"MEX";"60003167";"210CH20550";"405102"
"MEX";"60003167";"210CH21250";"405102"
"MEX";"60003167";"210CH303C0";"405301"
"MEX";"60003167";"210CH308C0";"405301"
"MEX";"60003167";"210CI20050";"405102"
"MEX";"60003167";"210CI20550";"405102"
"MEX";"60003167";"210CIA0090";"404001"
"MEX";"60003167";"210CJ304C0";"405301"
"MEX";"60003167";"210CJ309C0";"405301"
"MEX";"60003167";"210CK300C0";"405301"
"MEX";"60003167";"210CK307C0";"405301"
"MEX";"60003167";"210CL301C0";"405301"
"MEX";"60003167";"210CLA0190";"404001"
"MEX";"60003167";"210CM20050";"405102"
"MEX";"60003167";"210CM20550";"405102"
"MEX";"60003167";"210CQ80090";"404001"
"MEX";"60003175";"190NBI50A0";"405000"
"MEX";"60003175";"210C220550";"405102"
"MEX";"60003175";"210C520250";"405102"
"MEX";"60003175";"210CG20550";"405102"
"MEX";"60003175";"210CG20950";"405102"
"MEX";"60003175";"210CG301C0";"405301"
"MEX";"60004407";"210CA20030";"402102"
"MEX";"60004407";"210CA400C0";"405301"
"MEX";"60004407";"210CD20030";"402102"
"MEX";"60004407";"210CDA0090";"404001"
"MEX";"60004407";"210CF20050";"405102"
"MEX";"60004407";"210CG20050";"405102"
"MEX";"60004407";"210CG20650";"405102"
"MEX";"60004407";"210CG21030";"402102"
"MEX";"60004407";"210CH20730";"402102"
"MEX";"60004407";"210CH304C0";"405301"
"MEX";"60004407";"210CH314C0";"405301"
"MEX";"60004407";"210CI400C0";"405301"
"MEX";"60004407";"210CL20030";"402102"
"MEX";"60004407";"210CM20130";"402102"
"MEX";"60004407";"210CM20530";"402102"
"MEX";"60004407";"210CM20730";"402102"
"MEX";"60004407";"210CO20030";"402102"
"MEX";"60004407";"210CP400C0";"405301"
"MEX";"60004407";"210CR21F50";"405102"
"MEX";"60004407";"210CS20550";"405102"
"MEX";"60004407";"660K4439C0";"405301"
"MEX";"60004407";"690K1E06A0";"405000"
"MEX";"60004407";"690K244503";"405301"
"MEX";"60004407";"750K3I00A0";"405000"
"MEX";"60004407";"750K9C00A0";"405000"
"MEX";"60004407";"750K9M00A0";"405000"
"MEX";"60004407";"750KF600C0";"405301"
"MEX";"60004407";"750KFN00A0";"405000"
"MEX";"60004407";"750T1600C0";"405301"
"MEX";"60004407";"750T1E00C0";"405301"
"MEX";"60004407";"750T1L0020";"402101"
"MEX";"60004407";"750T1N00A0";"405000"
"MEX";"60004407";"750T2M00A0";"405000"
"MEX";"60004407";"750T3C00A0";"405000"
"MEX";"60004407";"750T3M00A0";"405000"
"MEX";"60004407";"750T5500A0";"405000"
"MEX";"60004407";"750T5L0020";"402101"
"MEX";"60004407";"750T5N00A0";"405000"
"MEX";"60004407";"880OBB01A0";"405000"
"MEX";"60004407";"A80NC300C0";"405301"
"MEX";"60004412";"190N1D24A0";"405000"
"MEX";"60004412";"190N5I50A0";"405000"
"MEX";"60004412";"190N7938C0";"405301"
"MEX";"60004412";"190N7C05A0";"405000"
"MEX";"60004412";"190N7D23A0";"405000"
"MEX";"60004412";"190N7D31A0";"405000"
"MEX";"60004412";"190N7H49A0";"405000"
"MEX";"60004412";"190N9I50A0";"405000"
"MEX";"60004412";"190NDC03A0";"405000"
"MEX";"60004412";"210C1400C0";"405301"
"MEX";"60004412";"210C280090";"404001"
"MEX";"60004412";"210C3A0090";"404001"
"MEX";"60004412";"210C5400C0";"405301"
"MEX";"60004412";"210C6308C0";"405301"
"MEX";"60004412";"210C6A1090";"404001"
"MEX";"60004412";"210C8A0090";"404001"
"MEX";"60004412";"210CA80090";"404001"
"MEX";"60004412";"210CBA0090";"404001"
"MEX";"60004412";"210CE300C0";"405301"
"MEX";"60004412";"210CF20030";"402102"
"MEX";"60004412";"210CG400C0";"405301"
"MEX";"60004412";"210CGA0590";"404001"
"MEX";"60004412";"210CGA0990";"404001"
"MEX";"60004412";"210CI20130";"402102"
"MEX";"60004412";"210CIA0090";"404001"
"MEX";"60004412";"210CIJ0890";"404001"
"MEX";"60004412";"210CMA0090";"404001"
"MEX";"60004412";"210CP400C0";"405301"
"MEX";"60004412";"210CQA0090";"404001"
"MEX";"60004412";"210CRA0090";"404001"
"MEX";"60004412";"210CSA0090";"404001"
"MEX";"60004412";"210CU400C0";"405301"
"MEX";"60004412";"570U13C6C0";"405301"
"MEX";"60004412";"690K1H49A0";"405000"
"MEX";"60004412";"750KFC00A0";"405000"
"MEX";"60004412";"750T2E00C0";"405301"
"MEX";"60004412";"750T3E00C0";"405301"
"MEX";"60004412";"880OB101C0";"405301"
"MEX";"60004500";"210C6300C0";"405301"
"MEX";"60004501";"190N1101C0";"405301"
"MEX";"60004501";"210C3300C0";"405301"
"MEX";"60004501";"210C6300C0";"405301"
"MEX";"60004501";"210CL300C0";"405301"
"MEX";"60004501";"580P16E2C0";"405301"
"MEX";"60004502";"210C3100C0";"405301"
"MEX";"60004502";"210C6300C0";"405301"
"MEX";"60004502";"210CL300C0";"405301"
"MEX";"60004502";"580P16D6C0";"405301"
"MEX";"60004511";"210C1300C0";"405301"
"MEX";"60004511";"580R14C1C0";"405301"
"MEX";"60004511";"750T5E00C0";"405301"
"MEX";"60004512";"5I0I19L5C0";"405301"
"MEX";"60004514";"";"405301"
"MEX";"60004515";"580P16E2C0";"405301"
"MEX";"60004518";"";"405301"
"MEX";"60004518";"190N3439C0";"405301"
"MEX";"60004518";"190N7337C0";"405301"
"MEX";"60004518";"190N7C03A0";"405000"
"MEX";"60004518";"190N7D11A0";"405000"
"MEX";"60004518";"190N7D23A0";"405000"
"MEX";"60004300";"210CIJ02C0";"405301"
"MEX";"60004300";"210CJ20050";"405102"
"MEX";"60004300";"210CJ20950";"405102"
"MEX";"60004300";"210CJ301C0";"405301"
"MEX";"60004300";"210CJ307C0";"405301"
"MEX";"60004300";"210CJ311C0";"405301"
"MEX";"60004300";"210CJA0790";"404001"
"MEX";"60004300";"210CK303C0";"405301"
"MEX";"60004300";"210CL300C0";"405301"
"MEX";"60004300";"210CL600C0";"405301"
"MEX";"60004300";"210CM20550";"405102"
"MEX";"60004300";"210CM307C0";"405301"
"MEX";"60004300";"210CMA0390";"404001"
"MEX";"60004300";"210CN100C0";"405301"
"MEX";"60004300";"210CNA0090";"404001"
"MEX";"60004300";"210CO300C0";"405301"
"MEX";"60004300";"210CPA0080";"404000"
"MEX";"60004300";"210CQ400C0";"405301"
"MEX";"60004300";"210CR20050";"405102"
"MEX";"60004300";"210CR300C0";"405301"
"MEX";"60004300";"210CR600C0";"405301"
"MEX";"60004300";"210CRA0690";"404001"
"MEX";"60004300";"210CRJ07C0";"405301"
"MEX";"60004300";"210CS300C0";"405301"
"MEX";"60004300";"210CSA0090";"404001"
"MEX";"60004300";"210CSA1880";"404000"
"MEX";"60004300";"570515I4F0";"405300"
"MEX";"60004300";"570I1984C0";"405301"
"MEX";"60004300";"570I1991C0";"405301"
"MEX";"60004300";"570I19V8C0";"405301"
"MEX";"60004300";"570IM980C0";"405301"
"MEX";"60004300";"570IM983C0";"405301"
"MEX";"60004300";"570IM988C0";"405301"
"MEX";"60004300";"570IM9I6C0";"405301"
"MEX";"60004300";"570M1MI5C0";"405301"
"MEX";"60004300";"570MM9J5C0";"405301"
"MEX";"60004300";"570X1251C0";"405301"
"MEX";"60004300";"570X14Y5C0";"405301"
"MEX";"60004300";"570X1593F0";"405300"
"MEX";"60004300";"570X1928C0";"405301"
"MEX";"60004300";"570X1A26C0";"405301"
"MEX";"60004300";"570X1AZ4C0";"405301"
"MEX";"60004300";"580213H9C0";"405301"
"MEX";"60004300";"580C1AF3C0";"405301"
"MEX";"60004300";"580C1AF7C0";"405301"
"MEX";"60004300";"580C1AG5C0";"405301"
"MEX";"60004300";"580I19E5C0";"405301"
"MEX";"60004300";"580I19E9C0";"405301"
"MEX";"60004300";"580M1YB4C0";"405301"
"MEX";"60004300";"580M1YB9C0";"405301"
"MEX";"60004300";"580P16E2C0";"405301"
"MEX";"60004300";"580R14C2C0";"405301"
"MEX";"60004300";"580R14H8C0";"405301"
"MEX";"60004300";"5N0I13B2C0";"405301"
"MEX";"60004300";"660k6337C0";"405301"
"MEX";"60004300";"690K1337C0";"405301"
"MEX";"60004300";"690K1E31A0";"405000"
"MEX";"60004300";"690K2101C0";"405301"
"MEX";"60004300";"690K2E59C0";"405301"
"MEX";"60004300";"750LD600C0";"405301"
"MEX";"60004300";"750T3E00C0";"405301"
"MEX";"60004300";"880OB302C0";"405301"
"MEX";"60004300";"880OBD2820";"402101"
"MEX";"60004300";"880OBH07A0";"405000"
"MEX";"60004300";"A80NC300C0";"405301"
"MEX";"60004301";"190N5B02A0";"405000"
"MEX";"60004301";"190NED96C0";"405301"
"MEX";"60004301";"210C2A0490";"404001"
"MEX";"60004301";"210C3400C0";"405301"
"MEX";"60004301";"210C520050";"405102"
"MEX";"60004301";"210C820050";"405102"
"MEX";"60004301";"210CA20050";"405102"
"MEX";"60004301";"210CB400C0";"405301"
"MEX";"60004301";"210CH20050";"405102"
"MEX";"60004301";"210CL100C0";"405301"
"MEX";"60004301";"210CN20050";"405102"
"MEX";"60004301";"210CQA0090";"404001"
"MEX";"60004301";"570I19V8C0";"405301"
"MEX";"60004301";"570IM987C0";"405301"
"MEX";"60004301";"570X1928C0";"405301"
"MEX";"60004301";"580C1AF9C0";"405301"
"MEX";"60004301";"580C1AG5C0";"405301"
"MEX";"60004301";"580P16E2C0";"405301"
"MEX";"60004301";"750K9N00A0";"405000"
"MEX";"60004304";"190N1337C0";"405301"
"MEX";"60004304";"190ND337C0";"405301"
"MEX";"60004304";"210C4300C0";"405301"
"MEX";"60004304";"210C7300C0";"405301"
"MEX";"60004304";"210CB300C0";"405301"
"MEX";"60004304";"210CE300C0";"405301"
"MEX";"60004304";"210CI300C0";"405301"
"MEX";"60004304";"210CL300C0";"405301"
"MEX";"60004304";"210CP300C0";"405301"
"MEX";"60004304";"210CU300C0";"405301"
"MEX";"60004304";"660K6337C0";"405301"
"MEX";"60004304";"A80A7300C0";"405301"
"MEX";"60004306";"190N3337C0";"405301"
"MEX";"60004306";"190NB337C0";"405301"
"MEX";"60004306";"210C1304C0";"405301"
"MEX";"60004306";"210C2300C0";"405301"
"MEX";"60004315";"580C1AG6C0";"405301"
"MEX";"60004315";"660K5439C0";"405301"
"MEX";"60004315";"690K2101C0";"405301"
"MEX";"60004403";"210C1300C0";"405301"
"MEX";"60004403";"210C3305C0";"405301"
"MEX";"60004403";"210C5321C0";"405301"
"MEX";"60004403";"210CB303C0";"405301"
"MEX";"60004403";"210CI300C0";"405301"
"MEX";"60004403";"660K6101C0";"405301"
"MEX";"60004404";"190N1337C0";"405301"
"MEX";"60004404";"190N1H49A0";"405000"
"MEX";"60004404";"190N5337C0";"405301"
"MEX";"60004404";"190N7337C0";"405301"
"MEX";"60004404";"190N7D33A0";"405000"
"MEX";"60004404";"190N9C03A0";"405000"
"MEX";"60004404";"190N9D1640";"405101"
"MEX";"60004404";"190N9D31A0";"405000"
